user_hash,source,company,region,job_title,period_raw,start_date,end_date,is_present,parse_ok,company_display_full,company_display_short,company_norm,region_display_full,region_display_short,region_norm,job_title_short
19d0027dd5,latex_expheader,ZmeuSolutions Inc. (Online Education Start-Up),"Vancouver, Canada",Strategy Consultant,09.2023 -- 09.2024,2023-09-01,2024-09-01,False,True,ZmeuSolutions Inc. (Online Education Start-Up),ZmeuSolutions Inc. (Online Education Start-Up),zmeusolutions online education start up,"Vancouver, Canada","Vancouver, Canada",Canada,Strategy Consultant
19d0027dd5,latex_expheader,UniCredit Bank (Pan-European Commercial Bank),"Moscow, Russia",Senior Program Manager,11.2013 -- 10.2022,2013-11-01,2022-10-01,False,True,UniCredit Bank (Pan-European Commercial Bank),UniCredit Bank (Pan-European Commercial Bank),unicredit bank pan european commercial bank,"Moscow, Russia","Moscow, Russia",Moscow,Senior Program Manager
19d0027dd5,latex_expheader,GHP Group (Privately Owned Asset Management Company),"Moscow, Russia",Partner Manager,06.2011 -- 10.2013,2011-06-01,2013-10-01,False,True,GHP Group (Privately Owned Asset Management Company),GHP Group (Privately Owned Asset Management Company),ghp privately owned asset management,"Moscow, Russia","Moscow, Russia",Moscow,Partner Manager
19d0027dd5,latex_expheader,Allianz ROSNO Asset Management,"Moscow, Russia",Associate Partnership Manager,12.2009 -- 06.2011,2009-12-01,2011-06-01,False,True,Allianz ROSNO Asset Management,Allianz ROSNO Asset Management,allianz rosno asset management,"Moscow, Russia","Moscow, Russia",Moscow,Associate Partnership Manager
19d0027dd5,latex_expheader,"Deutsche UFG Capital Management (Asset Management, Deutsche Bank)","Moscow, Russia",Associate Partnership Manager,04.2004 -- 07.2009,2004-04-01,2009-07-01,False,True,"Deutsche UFG Capital Management (Asset Management, Deutsche Bank)","Deutsche UFG Capital Management (Asset Management, Deutsc...",deutsche ufg capital management asset management deutsche bank,"Moscow, Russia","Moscow, Russia",Moscow,Associate Partnership Manager
b6a7d221f4,latex_expheader,Selecty,,Аналитик данных,02.2024 -- 12.2024,2024-02-01,2024-12-01,False,True,Selecty,Selecty,selecty,,,Not specified,Аналитик данных
b6a7d221f4,latex_expheader,IBS,,Аналитик данных,08.2023 -- 02.2024,2023-08-01,2024-02-01,False,True,IBS,IBS,IBS,,,Not specified,Аналитик данных
b6a7d221f4,latex_expheader,ФГУП ``ГРЧЦ'',,Аналитик данных,04.2022 -- 05.2023,2022-04-01,2023-05-01,False,True,ФГУП ``ГРЧЦ'',ФГУП ``ГРЧЦ'',фгуп грчц,,,Not specified,Аналитик данных
b6a7d221f4,latex_expheader,DPD RUS,,Аналитик данных,10.2021 -- 01.2022,2021-10-01,2022-01-01,False,True,DPD RUS,DPD RUS,dpd rus,,,Not specified,Аналитик данных
b6a7d221f4,latex_previous,ОАО ``РЖД'',,"Экономист-аналитик: еженедельный анализ KPI, подготовка и автоматизация финансовой отчётности в BI, описание бизнес-процессов и выявление избыточных функций для повышения прозрачности управленческих решений.",06.2006 -- 06.2021,2006-06-01,2021-06-01,False,True,ОАО ``РЖД'',ОАО ``РЖД'',РЖД,,,Not specified,"Экономист-аналитик: еженедельный анализ KPI, подготовка и..."
60b778e161,latex_expheader,International FinTech Scale-up,Cyprus,Head of Legal / Legal and Compliance Lead,04.2020 -- Present,2020-04-01,2026-02-01,True,True,International FinTech Scale-up,International FinTech Scale-up,international fintech scale up,Cyprus,Cyprus,Cyprus,Head of Legal / Legal and Compliance Lead
60b778e161,latex_expheader,Ozon (e-commerce / fintech ecosystem),"Moscow, Russia",Head of Legal Team (Senior Lawyer); earlier: Lawyer,11.2012 -- 04.2020,2012-11-01,2020-04-01,False,True,Ozon (e-commerce / fintech ecosystem),Ozon (e-commerce / fintech ecosystem),ozon e commerce fintech ecosystem,"Moscow, Russia","Moscow, Russia",Moscow,Head of Legal Team (Senior Lawyer); earlier: Lawyer
ccb274221b,latex_expheader,AI Designer / Creative Producer (IQOS global initiatives),,Creative Designer,2020 -- Present,2020-01-01,2026-02-01,True,True,AI Designer / Creative Producer (IQOS global initiatives),AI Designer / Creative Producer (IQOS global initiatives),ai designer creative producer iqos global initiatives,,,Not specified,Creative Designer
cd8f422edc,latex_expheader,Luxoft,,Senior Technical Program Manager,08.2020 -- Present,2020-08-01,2026-02-01,True,True,Luxoft,Luxoft,luxoft,,,Not specified,Senior Technical Program Manager
cd8f422edc,latex_expheader,BCS Capital (BCS Group),,Senior Project Manager,10.2018 -- 08.2020,2018-10-01,2020-08-01,False,True,BCS Capital (BCS Group),BCS Capital (BCS Group),bcs capital bcs,,,Not specified,Senior Project Manager
cd8f422edc,latex_expheader,National Settlement Depository,,Senior Technical Project Manager,03.2017 -- 10.2018,2017-03-01,2018-10-01,False,True,National Settlement Depository,National Settlement Depository,national settlement depository,,,Not specified,Senior Technical Project Manager
cd8f422edc,latex_expheader,Barclays Capital,,Head of IT Support,09.2008 -- 02.2017,2008-09-01,2017-02-01,False,True,Barclays Capital,Barclays Capital,barclays capital,,,Not specified,Head of IT Support
ce032ef153,latex_expheader,Modsen Software Development Company,"Warsaw, Poland",Product Designer,02.2025 -- Present,2025-02-01,2026-02-01,True,True,Modsen Software Development Company,Modsen Software Development Company,modsen software development,"Warsaw, Poland","Warsaw, Poland",Warsaw,Product Designer
ce032ef153,latex_expheader,Andersen Software Development Company (Top-10 largest IT companies in Belarus),"Minsk, Belarus",UX/UI Designer,03.2024 -- 02.2025,2024-03-01,2025-02-01,False,True,Andersen Software Development Company (Top-10 largest IT companies in Belarus),Andersen Software Development Company (Top-10 largest IT...,andersen software development top 10 largest it companies in belarus,"Minsk, Belarus","Minsk, Belarus",Minsk,UX/UI Designer
ce032ef153,latex_expheader,The European School for Correspondence Courses (Top-5 educational companies in Belarus),"Minsk, Belarus",UX/UI Designer / Web Designer,10.2016 -- 03.2024,2016-10-01,2024-03-01,False,True,The European School for Correspondence Courses (Top-5 educational companies in Belarus),The European School for Correspondence Courses (Top-5 edu...,the european school for correspondence courses top 5 educational companies in belarus,"Minsk, Belarus","Minsk, Belarus",Minsk,UX/UI Designer / Web Designer
baaf42fca7,latex_expheader,Top Tier Authentics,"New York, United States (Remote)",Lead UX/UI Designer,2024 -- 2026,2024-01-01,2026-12-01,False,True,Top Tier Authentics,Top Tier Authentics,top tier authentics,"New York, United States (Remote)","New York, United States (Remote)",USA,Lead UX/UI Designer
baaf42fca7,latex_expheader,"Apalon (Mosaic Group, part of IAC)","Vilnius, Lithuania",Senior UX/UI Designer,2020 -- 2024,2020-01-01,2024-12-01,False,True,"Apalon (Mosaic Group, part of IAC)","Apalon (Mosaic Group, part of IAC)",apalon mosaic part of iac,"Vilnius, Lithuania","Vilnius, Lithuania",Vilnius,Senior UX/UI Designer
baaf42fca7,latex_expheader,Avanta,"Minsk, Belarus",Senior UX/UI Designer,2012 -- 2020,2012-01-01,2020-12-01,False,True,Avanta,Avanta,avanta,"Minsk, Belarus","Minsk, Belarus",Minsk,Senior UX/UI Designer
baaf42fca7,latex_previous,Various Companies & Freelance,,"UX/UI Designer: Delivered UX/UI for web and mobile projects; created MVPs, branding, wireframes, prototypes, and production-ready UI assets; worked directly with stakeholders.",2001 -- 2012,2001-01-01,2012-12-01,False,True,Various Companies & Freelance,Various Companies & Freelance,various companies and freelance,,,Not specified,UX/UI Designer: Delivered UX/UI for web and mobile projec...
c77a187057,latex_expheader,Sensorium Corporation,"Moscow, Russia / Remote","CIO \,|\, AI \& Data-driven Product Lead",02.2021 -- 04.2024,2021-02-01,2024-04-01,False,True,Sensorium Corporation,Sensorium Corporation,sensorium corporation,"Moscow, Russia / Remote","Moscow, Russia / Remote",Moscow,"CIO \,|\, AI \& Data-driven Product Lead"
c77a187057,latex_expheader,Gyre Rig,"Moscow, Russia / Remote","CTO \,|\, Technical Product Lead",11.2019 -- 01.2021,2019-11-01,2021-01-01,False,True,Gyre Rig,Gyre Rig,gyre rig,"Moscow, Russia / Remote","Moscow, Russia / Remote",Moscow,"CTO \,|\, Technical Product Lead"
c77a187057,latex_expheader,Pan Games,"Moscow, Russia / Remote","Senior Technical Artist \,|\, Automation \& Data Tools Engineer",01.2019 -- 10.2019,2019-01-01,2019-10-01,False,True,Pan Games,Pan Games,pan games,"Moscow, Russia / Remote","Moscow, Russia / Remote",Moscow,"Senior Technical Artist \,|\, Automation \& Data Tools En..."
c77a187057,latex_expheader,"Project-based work (Disney, Netflix, Ubisoft, MPC, etc.)","Moscow, Russia / Remote","Technical Artist \,|\, Automation Engineer",02.2015 -- 01.2019,2015-02-01,2019-01-01,False,True,"Project-based work (Disney, Netflix, Ubisoft, MPC, etc.)","Project-based work (Disney, Netflix, Ubisoft, MPC, etc.)",project based work disney netflix ubisoft mpc etc,"Moscow, Russia / Remote","Moscow, Russia / Remote",Moscow,"Technical Artist \,|\, Automation Engineer"
5123375f72,latex_expheader,OTP Bank,Uzbekistan,Data Quality Functional Manager,12.2025 -- Present,2025-12-01,2026-02-01,True,True,OTP Bank,OTP Bank,otp bank,Uzbekistan,Uzbekistan,Uzbekistan,Data Quality Functional Manager
5123375f72,latex_expheader,NDA,Azerbaijan,AI Product Manager (GovTech),01.2025 -- Present,2025-01-01,2026-02-01,True,True,NDA,NDA,NDA,Azerbaijan,Azerbaijan,Azerbaijan,AI Product Manager (GovTech)
5123375f72,latex_expheader,DeoniX,"Kazakhstan \,|\, Azerbaijan \,|\, Georgia",Data Governance Consultant,09.2024 -- 06.2025,2024-09-01,2025-06-01,False,True,DeoniX,DeoniX,deonix,"Kazakhstan \,|\, Azerbaijan \,|\, Georgia","Kazakhstan \,|\, Azerbaijan \,|\, Georgia",Kazakhstan,Data Governance Consultant
5123375f72,latex_expheader,Softengi / Intecracy Group of Companies,"Saudi Arabia \,|\, Africa","Delivery Lead \,|\, Product Owner",06.2023 -- 07.2025,2023-06-01,2025-07-01,False,True,Softengi / Intecracy Group of Companies,Softengi / Intecracy Group of Companies,softengi intecracy of companies,"Saudi Arabia \,|\, Africa","Saudi Arabia \,|\, Africa","Saudi Arabia, Africa","Delivery Lead \,|\, Product Owner"
5123375f72,latex_expheader,Softeq Venture Studio,USA,Product Owner,08.2022 -- 06.2023,2022-08-01,2023-06-01,False,True,Softeq Venture Studio,Softeq Venture Studio,softeq venture studio,USA,USA,USA,Product Owner
